,application_id,predict_proba_0,predict_proba_1
207,51564985,0.9019787076076669,0.09802129239233315
208,51564970,0.706424765009536,0.293575234990464
209,51564786,0.6706267636111831,0.3293732363888168
210,51564406,0.8619212526503822,0.1380787473496178
211,51577324,0.8736853325814622,0.12631466741853786
212,51569442,0.9025276321208437,0.0974723678791563
213,51570161,0.852209958885938,0.14779004111406205
214,51566273,0.6555546393951586,0.34444536060484143
215,51576965,0.706424765009536,0.293575234990464
216,51570560,0.7928324337851285,0.2071675662148716
217,51576697,0.7828245254176861,0.2171754745823139
218,51576669,0.796101554759373,0.2038984452406269
219,51576395,0.883064937422197,0.11693506257780292
220,51576108,0.7041346417932206,0.29586535820677945
221,51575507,0.895310404616549,0.10468959538345105
222,51575450,0.7544197874869705,0.24558021251302947
223,51575217,0.7243910493586792,0.27560895064132085
224,51574980,0.8896316457401401,0.11036835425985995
225,51574931,0.9003616477147246,0.09963835228527541
226,51574901,0.873707096277764,0.126292903722236
227,51574789,0.8077102178706774,0.19228978212932263
228,51577147,0.8752296873847097,0.12477031261529026
229,51574110,0.8020859192597799,0.19791408074022013
230,51574541,0.8842717021296695,0.1157282978703305
231,51572446,0.9048033360425453,0.09519666395745477
232,51573441,0.7746647001623251,0.22533529983767484
233,51573380,0.9237391040134623,0.07626089598653775
234,51572786,0.8889200728345416,0.1110799271654584
235,51572711,0.7886616296167602,0.21133837038323977
236,51570985,0.7564001345379632,0.2435998654620368
237,51571440,0.8951915594123553,0.10480844058764469
238,51573629,0.7081131528736164,0.29188684712638363
239,51572424,0.7420838045917812,0.2579161954082188
240,51571920,0.8014961694465346,0.19850383055346543
241,51607806,0.7875170499429152,0.21248295005708487
242,51608604,0.8568254941467741,0.14317450585322594
243,51608037,0.7113491662222267,0.2886508337777733
244,51608117,0.7698203848836149,0.23017961511638504
245,51608413,0.6663875974086102,0.33361240259138986
246,51607982,0.7676745919738973,0.23232540802610271
247,51608690,0.7441615987424348,0.25583840125756513
248,51609195,0.7125732056504344,0.2874267943495656
249,51608760,0.7137126862957737,0.2862873137042263
250,51607414,0.7330123990440365,0.26698760095596347
251,51609336,0.706424765009536,0.293575234990464
252,51609442,0.7509784356266131,0.24902156437338682
253,51609629,0.6762230658984588,0.3237769341015412
254,51609835,0.9033067246132411,0.09669327538675887
255,51609962,0.8238420623721036,0.17615793762789647
256,51608743,0.8952970011591732,0.10470299884082684
257,51607238,0.7945610178239972,0.20543898217600276
258,51604790,0.8816148144264734,0.11838518557352665
259,51606937,0.7498644354697572,0.2501355645302428
260,51604835,0.8000949203617137,0.19990507963828627
261,51604957,0.7536541010689105,0.24634589893108946
262,51605115,0.7669278743598869,0.23307212564011315
263,51605123,0.9052708712839953,0.09472912871600465
264,51610088,0.7255279203156453,0.2744720796843548
265,51605357,0.8733550831376201,0.12664491686237989
266,51605428,0.5598342335668047,0.44016576643319527
267,51605648,0.7063256202331686,0.2936743797668314
268,51605661,0.7585535017167473,0.24144649828325276
269,51605821,0.6967017555178137,0.30329824448218634
270,51606094,0.8277271297275712,0.17227287027242874
271,51606123,0.7960431485692794,0.20395685143072056
272,51606556,0.7799526685362259,0.2200473314637741
273,51606590,0.6762230658984588,0.3237769341015412
274,51606764,0.8608088295665222,0.13919117043347778
275,51607118,0.8593012297195616,0.14069877028043845
276,51610135,0.8947756222867225,0.10522437771327753
277,51615395,0.8728625081143472,0.12713749188565285
278,51610535,0.7969036544485915,0.20309634555140849
279,51613345,0.8950843761088096,0.10491562389119038
280,51613415,0.8561015599851843,0.14389844001481564
281,51613966,0.8924990211721244,0.10750097882787561
282,51615539,0.7342158739222668,0.2657841260777331
283,51615342,0.8560530232092897,0.14394697679071033
284,51615271,0.8512677808424656,0.14873221915753448
285,51615166,0.6762230658984588,0.3237769341015412
286,51615139,0.7201620683833085,0.2798379316166914
287,51615108,0.6929932267970074,0.3070067732029927
288,51614319,0.8632096578225988,0.13679034217740113
289,51614411,0.8626344792222584,0.13736552077774153
290,51614814,0.706424765009536,0.293575234990464
291,51614489,0.7777822663565235,0.2222177336434765
292,51604555,0.8398026786412933,0.16019732135870673
293,51614467,0.899240010905331,0.100759989094669
294,51613014,0.9069829409563247,0.09301705904367527
295,51610525,0.8988253895714825,0.10117461042851751
296,51612957,0.7778691158495484,0.22213088415045157
297,51612694,0.5889805858115779,0.41101941418842214
298,51610633,0.784786704238168,0.215213295761832
299,51611185,0.8388225166908534,0.16117748330914655
300,51611253,0.797604126143572,0.202395873856428
301,51611286,0.8587228040434005,0.14127719595659946
302,51611472,0.8306014770518473,0.1693985229481527
303,51611475,0.6202062277016164,0.3797937722983836
304,51611528,0.7081131528736164,0.29188684712638363
305,51611561,0.7290574123814137,0.2709425876185862
306,51611571,0.7834066662793033,0.2165933337206967
307,51611634,0.5941832242838219,0.40581677571617814
308,51611916,0.7989359795529206,0.2010640204470794
309,51612038,0.8240290280934505,0.1759709719065495
310,51612102,0.8559422532703505,0.1440577467296495
311,51612216,0.8161632573157893,0.18383674268421069
312,51612495,0.8869393693304926,0.1130606306695075
313,51612836,0.7115595884099815,0.2884404115900186
314,51604538,0.7422446087959589,0.25775539120404106
315,51596546,0.8181136313251429,0.18188636867485714
316,51604430,0.7081131528736164,0.29188684712638363
317,51595925,0.7593311116453759,0.24066888835462408
318,51595812,0.8557638254011227,0.14423617459887728
319,51595620,0.8386963291668348,0.16130367083316524
320,51595575,0.8014005285672723,0.19859947143272777
321,51595558,0.8066315711013401,0.19336842889865996
322,51595482,0.7932295529249714,0.2067704470750286
323,51595170,0.7783765479874051,0.2216234520125949
324,51594969,0.729143135532287,0.2708568644677129
325,51594906,0.8422344164541903,0.1577655835458097
326,51594832,0.8932223662686896,0.10677763373131041
327,51594807,0.8553552507726347,0.1446447492273652
328,51594683,0.7586154960527872,0.24138450394721278
329,51594671,0.8577274921235445,0.14227250787645548
330,51594631,0.7059325481075636,0.2940674518924365
331,51593972,0.810195695115892,0.189804304884108
332,51593829,0.7833894791109213,0.21661052088907873
333,51593775,0.7902066821483169,0.20979331785168315
334,51593475,0.7577895379062648,0.24221046209373523
335,51593394,0.9064322227648216,0.09356777723517844
336,51593343,0.9070857404160502,0.09291425958394983
337,51593173,0.7998560760130524,0.20014392398694764
338,51591945,0.9001576024368525,0.09984239756314746
339,51591770,0.6851275433682502,0.3148724566317498
340,51591587,0.8982040598003548,0.10179594019964518
341,51591552,0.7080143426136811,0.2919856573863188
342,51591452,0.8856089638277309,0.11439103617226909
343,51591435,0.7876541968289067,0.21234580317109333
344,51588377,0.8203961895917312,0.1796038104082688
345,51584944,0.8826764183340172,0.11732358166598278
346,51595939,0.8372961314560753,0.16270386854392468
347,51596481,0.8629809216077071,0.13701907839229283
348,51591311,0.7725395253572959,0.2274604746427041
349,51596779,0.8910936378137302,0.10890636218626976
350,51603303,0.6937481589006358,0.3062518410993642
351,51603193,0.7331475442129797,0.2668524557870203
352,51602939,0.6713105605354222,0.32868943946457785
353,51602845,0.825454350706607,0.17454564929339297
354,51602007,0.670238198875039,0.329761801124961
355,51601984,0.7043848710174789,0.295615128982521
356,51601717,0.7752080142469627,0.2247919857530373
357,51601486,0.8948157113964718,0.10518428860352823
358,51601454,0.7787460998107807,0.22125390018921934
359,51600957,0.9260448288392611,0.07395517116073892
360,51600788,0.7361653061171838,0.2638346938828163
361,51600637,0.8428336917938009,0.15716630820619915
362,51600142,0.812156633560075,0.18784336643992505
363,51599457,0.8235865004797976,0.17641349952020238
364,51599391,0.8437111917433151,0.15628880825668492
365,51604537,0.7457091000752758,0.2542908999247242
366,51598899,0.7702655390222432,0.22973446097775685
367,51598791,0.7271889223310003,0.2728110776689997
368,51598678,0.6839434736822401,0.31605652631776
369,51598490,0.8318378860876889,0.168162113912311
370,51598118,0.8765947678879458,0.12340523211205426
371,51598013,0.8646738398495589,0.13532616015044105
372,51597967,0.7745465431683914,0.22545345683160856
373,51597872,0.8393816594255308,0.16061834057446928
374,51597473,0.7598438134403512,0.24015618655964877
375,51597737,0.7595477489427015,0.2404522510572985
376,51599365,0.8991846982372781,0.1008153017627219
377,51597735,0.766155077866636,0.23384492213336405
378,51597586,0.6133401521506034,0.3866598478493965
379,51632491,0.702736927579579,0.2972630724204211
380,51632619,0.8691218777258373,0.13087812227416276
381,51633339,0.7433160997622394,0.2566839002377605
382,51632930,0.9174921316804361,0.08250786831956394
383,51633347,0.7381324329180554,0.26186756708194464
384,51634632,0.7395617934090621,0.2604382065909378
385,51633868,0.5868794332724006,0.4131205667275994
386,51634333,0.7851985788853406,0.21480142111465939
387,51632463,0.9241366680533037,0.07586333194669623
388,51634635,0.8593091589433681,0.1406908410566319
389,51635081,0.8205985311977652,0.17940146880223484
390,51633497,0.9119746093497847,0.08802539065021535
391,51632392,0.8055588664314881,0.19444113356851195
392,51631092,0.6258255623844395,0.3741744376155604
393,51631987,0.9137991732961134,0.08620082670388664
394,51631735,0.6990050151711531,0.30099498482884685
395,51631469,0.8636978243759118,0.13630217562408817
396,51631295,0.8704056081318984,0.12959439186810162
397,51636023,0.8921293437881278,0.10787065621187222
398,51630777,0.8289481715640241,0.1710518284359759
399,51630239,0.6694371375457574,0.3305628624542426
400,51630228,0.6454457964630826,0.3545542035369173
401,51630209,0.7456320389589182,0.2543679610410818
402,51629928,0.9038486387823935,0.09615136121760645
403,51629831,0.7059325481075636,0.2940674518924365
404,51629776,0.6610920172670337,0.3389079827329663
405,51629705,0.7568752448005107,0.24312475519948926
406,51629512,0.596414677177586,0.40358532282241394
407,51632274,0.7113491662222267,0.2886508337777733
408,51636124,0.8196665474324057,0.18033345256759428
409,51636370,0.7386721272561574,0.2613278727438426
410,51636189,0.9032248235214712,0.09677517647852887
411,51639763,0.7358129681734551,0.26418703182654496
412,51639431,0.6231474245337739,0.3768525754662261
413,51629170,0.7261732983253686,0.2738267016746314
414,51639249,0.7464837147355459,0.25351628526445413
415,51639213,0.9018107470150176,0.09818925298498243
416,51639103,0.7342397411982313,0.26576025880176873
417,51639088,0.8775162899616256,0.12248371003837448
418,51639001,0.6776952505539975,0.3223047494460025
419,51638860,0.7141176455164602,0.2858823544835398
420,51638614,0.9092779820423199,0.09072201795768012
421,51638584,0.7501962840457085,0.24980371595429152
422,51638552,0.8211754944844031,0.17882450551559695
423,51638542,0.8967300397822003,0.10326996021779969
424,51638489,0.7609752861870483,0.23902471381295168
425,51638157,0.8950165138281083,0.10498348617189164
426,51638116,0.6849121777207383,0.3150878222792617
427,51638056,0.8781562381540371,0.12184376184596293
428,51639487,0.763638540510963,0.23636145948903697
429,51637568,0.8686731592528598,0.13132684074714018
430,51637550,0.8989346998588139,0.10106530014118612
431,51637418,0.6036447952654074,0.39635520473459257
432,51637183,0.7423092685980761,0.2576907314019239
433,51637166,0.9066317254102437,0.09336827458975623
434,51636976,0.7998059819728522,0.20019401802714773
435,51636701,0.8221685454008766,0.17783145459912342
436,51636360,0.7624261540671684,0.2375738459328316
437,51636314,0.7917175058637772,0.2082824941362228
438,51636266,0.7081131528736164,0.29188684712638363
439,51636222,0.8118753826693161,0.1881246173306838
440,51636177,0.7148367835788617,0.2851632164211383
441,51637674,0.7526538626014965,0.2473461373985035
442,51629083,0.8446955150215898,0.15530448497841015
443,51628515,0.7817354221093579,0.21826457789064216
444,51621369,0.8433635176708962,0.15663648232910382
445,51621360,0.8899004682944018,0.11009953170559811
446,51621250,0.7747305366771476,0.22526946332285233
447,51621230,0.7671950413270455,0.2328049586729545
448,51620724,0.814052290642643,0.18594770935735702
449,51620316,0.7292208470518797,0.27077915294812027
450,51620192,0.8289986101491074,0.17100138985089267
451,51620011,0.7627739151286893,0.23722608487131072
452,51619939,0.9065186814411689,0.09348131855883113
453,51619758,0.7179925552924522,0.28200744470754785
454,51619743,0.8360993882870823,0.16390061171291767
455,51619219,0.7850455428093436,0.21495445719065642
456,51619109,0.7498297411265572,0.2501702588734428
457,51619007,0.7585017869346751,0.24149821306532493
458,51619005,0.7063256202331686,0.2936743797668314
459,51618208,0.7956140092385192,0.20438599076148078
460,51618101,0.7211749054522194,0.27882509454778054
461,51617686,0.8676540053293353,0.13234599467066466
462,51617101,0.8936838781507361,0.10631612184926391
463,51616912,0.6412564437217427,0.3587435562782572
464,51615993,0.9200862870841549,0.0799137129158452
465,51615985,0.8855232810155631,0.11447671898443695
466,51628764,0.6762230658984588,0.3237769341015412
467,51621665,0.801037953682809,0.198962046317191
468,51621861,0.8606144209066434,0.1393855790933566
469,51620344,0.6671467672678332,0.3328532327321668
470,51626326,0.8708473397602039,0.1291526602397961
471,51628385,0.9077386915874535,0.09226130841254658
472,51627983,0.7081131528736164,0.29188684712638363
473,51627287,0.9033198295579598,0.09668017044204028
474,51627174,0.831159473555847,0.1688405264441531
475,51626938,0.7386721272561574,0.2613278727438426
476,51622364,0.7341900333485699,0.2658099666514301
477,51626280,0.7259605743909923,0.27403942560900774
478,51625866,0.7974956149459094,0.20250438505409063
479,51625842,0.7647730048206618,0.23522699517933815
480,51625549,0.8792749042719142,0.12072509572808574
481,51625399,0.7983699475295789,0.20163005247042107
482,51625723,0.7650382635845863,0.2349617364154137
483,51624674,0.777924950540815,0.22207504945918496
484,51622394,0.729638715710667,0.270361284289333
485,51622560,0.7671950413270455,0.2328049586729545
486,51623264,0.6976992525970459,0.3023007474029541
487,51623463,0.7233154410124836,0.2766845589875164
488,51625091,0.8233498314399744,0.1766501685600256
489,51623878,0.7298999444564367,0.27010005554356337
490,51624259,0.7944452746115765,0.20555472538842343
491,51624580,0.6955793061496738,0.3044206938503262
492,51624643,0.7483521421597497,0.2516478578402503
493,51624225,0.8490617553836077,0.15093824461639221
494,51655161,0.7394715751429399,0.26052842485706
495,51655280,0.8904778479285014,0.10952215207149865
496,51655908,0.7169487359048474,0.2830512640951526
497,51655402,0.7150754700156738,0.2849245299843261
498,51655673,0.7474358782828028,0.25256412171719717
499,51655845,0.6729445835933607,0.32705541640663927
500,51655938,0.631883594215089,0.368116405784911
501,51657472,0.6126045499387317,0.3873954500612683
502,51656558,0.8243382658561857,0.1756617341438142
503,51656762,0.7721795646371542,0.22782043536284577
504,51656899,0.7081131528736164,0.29188684712638363
505,51656996,0.821310094734992,0.17868990526500803
506,51657331,0.6956955903296275,0.30430440967037253
507,51657381,0.9156709467476922,0.08432905325230777
508,51655109,0.808712702951932,0.19128729704806804
509,51656413,0.6456511245141132,0.3543488754858868
510,51654911,0.693317506942037,0.3066824930579631
511,51652499,0.8927337513301727,0.10726624866982731
512,51654698,0.764274711453049,0.23572528854695096
513,51652235,0.8733613873855914,0.12663861261440856
514,51657646,0.8425586194663668,0.1574413805336332
515,51653281,0.8178325007484584,0.1821674992515417
516,51653454,0.8327704109441123,0.16722958905588772
517,51653457,0.660559416383965,0.33944058361603496
518,51653502,0.8945741190665575,0.10542588093344249
519,51653524,0.9250162242787744,0.0749837757212256
520,51653619,0.8315387717316098,0.16846122826839016
521,51653634,0.8985110681945561,0.10148893180544394
522,51653662,0.816647441552492,0.183352558447508
523,51653801,0.7178362925932437,0.28216370740675634
524,51654251,0.905243189573091,0.094756810426909
525,51654612,0.8887351375335854,0.11126486246641466
526,51654667,0.8914421107904328,0.10855788920956719
527,51654683,0.9126809422681833,0.0873190577318167
528,51654846,0.9188339634647796,0.08116603653522038
529,51657941,0.8481811895310767,0.15181881046892326
530,51663316,0.796875856223123,0.20312414377687707
531,51658341,0.8041706960002982,0.19582930399970178
532,51662196,0.8667490413913093,0.1332509586086907
533,51662671,0.8515823795931539,0.1484176204068461
534,51652119,0.8107507663038976,0.1892492336961024
535,51663664,0.7426365049337493,0.25736349506625067
536,51663699,0.8013460810409128,0.1986539189590873
537,51664065,0.777144698139579,0.22285530186042105
538,51664441,0.9113974853020618,0.08860251469793819
539,51664613,0.8287433607201709,0.1712566392798292
540,51664676,0.7268743806985949,0.2731256193014051
541,51664730,0.8977617892654344,0.10223821073456558
542,51665385,0.8037959901042104,0.1962040098957895
543,51665496,0.7682518056309102,0.23174819436908983
544,51665748,0.9023022348850671,0.09769776511493289
545,51662232,0.7423092685980761,0.2576907314019239
546,51662482,0.872427442271793,0.12757255772820697
547,51662123,0.7653816726691781,0.2346183273308219
548,51662078,0.91172197111081,0.08827802888919006
549,51661615,0.726040566369212,0.27395943363078806
550,51661563,0.8349197760049332,0.16508022399506678
551,51658576,0.883015894689936,0.11698410531006392
552,51658863,0.6126713139453099,0.38732868605469
553,51659000,0.8504680914156798,0.14953190858432017
554,51659414,0.7509339399224897,0.24906606007751025
555,51659518,0.7112226048185488,0.28877739518145124
556,51659999,0.7081131528736164,0.29188684712638363
557,51660106,0.8141010259237585,0.18589897407624148
558,51658026,0.8886802074043723,0.11131979259562777
559,51660195,0.9037316559554549,0.09626834404454507
560,51660281,0.7233415664277885,0.2766584335722116
561,51660525,0.840594778245126,0.15940522175487398
562,51660606,0.7081131528736164,0.29188684712638363
563,51660661,0.8414777845996632,0.15852221540033687
564,51660968,0.7563240137906818,0.24367598620931816
565,51661089,0.8702464858850333,0.12975351411496674
566,51661462,0.6823650758437629,0.317634924156237
567,51660222,0.6855382447864964,0.3144617552135036
568,51651929,0.875719475983807,0.12428052401619302
569,51650124,0.8944534893183489,0.10554651068165113
570,51651754,0.8972899369689227,0.10271006303107738
571,51645631,0.876551066351016,0.12344893364898399
572,51645449,0.8366281700390169,0.1633718299609831
573,51645268,0.9113053807278915,0.08869461927210855
574,51645127,0.7821122711204394,0.21788772887956065
575,51644915,0.8336223007164909,0.16637769928350915
576,51644910,0.7508262046177909,0.2491737953822091
577,51644817,0.7808143046668443,0.21918569533315574
578,51644539,0.8125133845828623,0.18748661541713768
579,51644485,0.8135665728880982,0.1864334271119018
580,51643990,0.8762722017304216,0.12372779826957832
581,51643420,0.8516015757010678,0.14839842429893224
582,51643126,0.92122727876216,0.07877272123783995
583,51642874,0.7474358782828028,0.25256412171719717
584,51646037,0.706424765009536,0.293575234990464
